Urochloa meziana
Urochloa plantaginea
Urtica urens
Vaccinium geminiflorum
Vaccinium stenophyllum
Valeriana apiifolia
Valeriana densiflora
Valeriana palmeri
Valeriana scorpioides
Valeriana subincisa
Verbena bipinnatifida
Verbena carolina
Verbena ciliata
Verbena gracilis
Verbena litoralis
Verbesina angustifolia
Verbesina barrancae
Verbesina cinerascens
Verbesina crocata
Verbesina fastigiata
Verbesina greenmanii
Verbesina heterocarpa
Verbesina hypomalaca
Verbesina lottiana
Verbesina machucana
Verbesina mollis
Verbesina oligantha
Verbesina oncophora var. subhamata
Verbesina oxylepis
Verbesina pantoptera
Verbesina parviflora
Verbesina pedunculosa
Verbesina sp.
Verbesina serrata
Verbesina sphaerocephala var. sphaerocephala
Verbesina tequilana
Verbesina tetraptera
Verbesina virgata
Vernonanthura cordata
Vernonia bealliae
Vernonia deppeana
Vernonia paniculata
Vernonia salicifolia
Vernonia serratuloides
Vernonia sp.
Vernonia steetzii var. aristifera
Veronica peregrina
Veronica sp.
Vicia humilis
Vicia pulchella
Vigna luteola
Vigna strobilophora var. strobilophora
Viguiera angustifolia
Viguiera buddleiiformis
Viguiera cordata
Viguiera dentata
Viguiera ensifolia
Viguiera excelsa
Viguiera hypochlora
Viguiera pachycephala
Viguiera palmeri
Viguiera parkinsonii
Viguiera phachycephala
Viguiera pringlei
Viguiera quinqueradiata
Viguiera schultzii
Viguiera sp.
Viguiera sphaerocephala
Viguiera tenuis
Villadia batesii
Villadia painteri
Viola ciliata
Viola grahamii
Viola oxyodontis
Viola painteri
Viola sp.
Vitex mollis
Vitex pyramidata
Vitis cinerea
Vitis tiliifolia
Vulpia myuros
Waltheria americana
Waltheria indica
Wedelia grayi
Wedelia greenmanii
Wedelia scabra
Wigandia urens
Wimmeria persicifolia
Wissadula amplissima
Wissadula subpeltata
Wissadula tricarpellata
Woodwardia spinulosa
Xanthium strumarium
Xanthosoma robustum
Ximenia parviflora
Xylosma flexuosum
Xylosma horridum
Xyris mexicana
Yucca jaliscensis
Yucca australis
Zanichellia palustris
Zantedeschia aethiopica
Zanthoxylum caribaeum
Zanthoxylum fagara
Zapoteca portoricensis
Zea mays
Zeltnera quitensis
Zephyranthes fosteri
Zeugites americana
Zeugites hackelii
Zeugites latifolius
Zeugites pringlei
Zexmenia aurea
Zexmenia greggii
Zexmenia palmen
Zigadenus virescens
Zinnia americana
Zinnia angustifolia var. angustifolia
Zinnia bicolor
Zinnia haageana
Zinnia microglossa
Zinnia peruviana
Zinnia tenella
Zinnia violacea
Ziziphus amole
Zizyphus acuminata
Zornia diphylla
Zornia reticulata
Zostella dubia
Zuelania machucae
Zuloagaea bullosa
